team,year,won,lost,tied,notes,scorecard_name
Saint_Louis,1947,4,6,NA,,NA
Saint_Louis,1946,4,6,NA,,NA
Saint_Louis,1945,5,4,NA,,NA
Saint_Louis,1942,4,5,NA,,NA
Saint_Louis,1941,4,5,1,,NA
Saint_Louis,1940,3,6,1,,NA
Saint_Louis,1939,5,3,2,,NA
Saint_Louis,1938,3,5,2,,NA
Saint_Louis,1937,7,2,1,,NA
Saint_Louis,1936,5,4,1,,NA
Saint_Louis,1935,5,6,NA,,NA
Saint_Louis,1934,3,3,2,,NA
Saint_Louis,1933,6,3,NA,,NA
Saint_Louis,1932,5,2,NA,,NA
Saint_Louis,1931,8,2,NA,,NA
Saint_Louis,1930,3,3,2,,NA
Saint_Louis,1929,3,4,1,,NA
Saint_Louis,1928,4,4,1,,NA
Saint_Louis,1927,5,5,NA,,NA
Saint_Louis,1926,3,6,NA,,NA
Saint_Louis,1925,2,6,1,,NA
Saint_Louis,1924,6,3,NA,,NA
Saint_Louis,1923,5,3,1,,NA
Saint_Louis,1922,6,3,1,,NA
Saint_Louis,1921,4,4,1,,NA
Saint_Louis,1920,3,6,NA,,NA
Saint_Louis,1919,3,2,2,,NA
Saint_Louis,1918,3,2,1,,NA
Saint_Louis,1917,4,3,1,,NA
Saint_Louis,1916,4,4,NA,,NA
Saint_Louis,1915,4,3,1,,NA
Saint_Louis,1914,4,4,NA,,NA
Saint_Louis,1913,2,5,NA,,NA
Saint_Louis,1912,7,2,NA,,NA
Saint_Louis,1911,7,1,2,,NA
Saint_Louis,1910,7,2,NA,,NA
Saint_Louis,1909,3,5,NA,,NA
Saint_Louis,1908,7,2,1,,NA
Saint_Louis,1907,7,3,1,,NA
Saint_Louis,1906,11,0,NA,,NA
Saint_Louis,1905,7,2,NA,,NA
Saint_Louis,1904,11,0,NA,,NA
Saint_Louis,1903,3,4,1,,NA
Saint_Louis,1902,3,4,3,,NA
Saint_Louis,1901,10,0,NA,,NA
Saint_Louis,1900,5,5,NA,,NA
Saint_Louis,1899,2,4,1,,NA
Saint_Marys,2003,1,11,NA,(I-AA play not counted),Saint Mary's College
Saint_Marys,2002,6,6,NA,(I-AA play not counted),Saint Mary's College
Saint_Marys,2001,6,5,NA,(I-AA play not counted),Saint Mary's College
Saint_Marys,2000,6,5,NA,(I-AA play not counted),Saint Mary's College
Saint_Marys,1999,2,9,NA,(I-AA play not counted),Saint Mary's College
Saint_Marys,1998,2,8,NA,(I-AA play not counted),Saint Mary's College
Saint_Marys,1997,4,6,NA,(I-AA play not counted),Saint Mary's College
Saint_Marys,1996,7,3,NA,(I-AA play not counted),Saint Mary's College
Saint_Marys,1995,8,2,NA,(I-AA play not counted),Saint Mary's College
Saint_Marys,1994,7,3,NA,(I-AA play not counted),Saint Mary's College
Saint_Marys,1993,6,3,1,(I-AA play not counted),Saint Mary's College
Saint_Marys,1992,5,4,NA,(I-AA play not counted),Saint Mary's College
Saint_Marys,1991,6,5,NA,(I-AA play not counted),Saint Mary's College
Saint_Marys,1990,7,3,NA,(I-AA play not counted),Saint Mary's College
Saint_Marys,1989,6,4,NA,(I-AA play not counted),Saint Mary's College
Saint_Marys,1988,10,0,NA,(I-AA play not counted),Saint Mary's College
Saint_Marys,1987,8,3,NA,(I-AA play not counted),Saint Mary's College
Saint_Marys,1986,5,5,NA,(I-AA play not counted),Saint Mary's College
Saint_Marys,1985,3,8,NA,(I-AA play not counted),Saint Mary's College
Saint_Marys,1984,5,6,NA,(I-AA play not counted),Saint Mary's College
Saint_Marys,1983,8,2,NA,(I-AA play not counted),Saint Mary's College
Saint_Marys,1982,7,2,1,(I-AA play not counted),Saint Mary's College
Saint_Marys,1981,7,3,NA,(I-AA play not counted),Saint Mary's College
Saint_Marys,1980,5,6,NA,(I-AA play not counted),Saint Mary's College
Saint_Marys,1979,6,4,NA,(I-AA play not counted),Saint Mary's College
Saint_Marys,1978,7,3,NA,(I-AA play not counted),Saint Mary's College
Saint_Marys,1977,4,5,NA,(Insufficient Major Opponents),Saint Mary's College
Saint_Marys,1976,3,6,NA,(Insufficient Major Opponents),Saint Mary's College
Saint_Marys,1975,3,8,NA,(Insufficient Major Opponents),Saint Mary's College
Saint_Marys,1974,3,6,NA,(Insufficient Major Opponents),Saint Mary's College
Saint_Marys,1973,4,4,1,(Insufficient Major Opponents),Saint Mary's College
Saint_Marys,1972,4,4,NA,(Insufficient Major Opponents),Saint Mary's College
Saint_Marys,1971,4,5,NA,(Insufficient Major Opponents),Saint Mary's College
Saint_Marys,1970,5,4,NA,(Insufficient Major Opponents),Saint Mary's College
Saint_Marys,1969,1,7,NA,(Insufficient Major Opponents),Saint Mary's College
Saint_Marys,1968,5,3,1,(Insufficient Major Opponents),Saint Mary's College
Saint_Marys,1967,6,0,NA,(Insufficient Major Opponents),Saint Mary's College
Saint_Marys,1950,2,7,1,,Saint Mary's College
Saint_Marys,1949,3,6,1,,Saint Mary's College
Saint_Marys,1948,4,6,NA,,Saint Mary's College
Saint_Marys,1947,3,7,NA,,Saint Mary's College
Saint_Marys,1946,6,3,NA,,Saint Mary's College
Saint_Marys,1945,7,2,NA,,Saint Mary's College
Saint_Marys,1944,0,5,NA,,Saint Mary's College
Saint_Marys,1943,2,5,NA,,Saint Mary's College
Saint_Marys,1942,7,3,1,,Saint Mary's College
Saint_Marys,1941,5,4,NA,,Saint Mary's College
Saint_Marys,1940,5,3,NA,,Saint Mary's College
Saint_Marys,1939,3,4,1,,Saint Mary's College
Saint_Marys,1938,6,2,NA,,Saint Mary's College
Saint_Marys,1937,4,3,2,,Saint Mary's College
Saint_Marys,1936,6,3,1,,Saint Mary's College
Saint_Marys,1935,5,2,2,,Saint Mary's College
Saint_Marys,1934,7,2,NA,,Saint Mary's College
Saint_Marys,1933,6,3,1,,Saint Mary's College
Saint_Marys,1932,6,2,1,,Saint Mary's College
Saint_Marys,1931,8,2,NA,,Saint Mary's College
Saint_Marys,1930,8,1,NA,,Saint Mary's College
Saint_Marys,1929,8,0,1,,Saint Mary's College
Saint_Marys,1928,5,4,NA,,Saint Mary's College
Saint_Marys,1927,7,2,1,,Saint Mary's College
Saint_Marys,1926,9,0,1,,Saint Mary's College
Saint_Marys,1925,8,2,NA,,Saint Mary's College
Saint_Marys,1924,9,1,NA,,Saint Mary's College
Saint_Marys,1923,4,3,1,,Saint Mary's College
Saint_Marys,1922,3,6,NA,,Saint Mary's College
Saint_Marys,1921,4,3,NA,,Saint Mary's College
Saint_Marys,1920,0,3,NA,,Saint Mary's College
Saint_Marys,1919,3,3,1,,Saint Mary's College
Saint_Marys,1918,0,7,NA,,Saint Mary's College
Saint_Marys,1917,8,1,1,,Saint Mary's College
Saint_Marys,1916,6,4,NA,,Saint Mary's College
Saint_Marys,1915,4,5,NA,,Saint Mary's College
Saint_Marys,1898,3,2,NA,,Saint Mary's College
Saint_Marys,1896,1,1,NA,,Saint Mary's College
Saint_Marys,1895,1,1,NA,,Saint Mary's College
Saint_Marys,1894,2,2,NA,,Saint Mary's College
Saint_Marys,1893,1,0,NA,,Saint Mary's College
San_Diego_State,2023,4,8,NA,,San Diego State University
San_Diego_State,2022,7,6,NA,,San Diego State University
San_Diego_State,2021,12,2,NA,,San Diego State University
San_Diego_State,2020,4,4,NA,,San Diego State University
San_Diego_State,2019,10,3,NA,,San Diego State University
San_Diego_State,2018,7,6,NA,,San Diego State University
San_Diego_State,2017,10,3,NA,,San Diego State University
San_Diego_State,2016,11,3,NA,,San Diego State University
San_Diego_State,2015,11,3,NA,,San Diego State University
San_Diego_State,2014,7,6,NA,,San Diego State University
San_Diego_State,2013,8,5,NA,,San Diego State University
San_Diego_State,2012,9,4,NA,,San Diego State University
San_Diego_State,2011,8,5,NA,,San Diego State University
San_Diego_State,2010,9,4,NA,,San Diego State University
San_Diego_State,2009,4,8,NA,,San Diego State University
San_Diego_State,2008,2,10,NA,,San Diego State University
San_Diego_State,2007,4,8,NA,,San Diego State University
San_Diego_State,2006,3,9,NA,,San Diego State University
San_Diego_State,2005,5,7,NA,,San Diego State University
San_Diego_State,2004,4,7,NA,,San Diego State University
San_Diego_State,2003,6,6,NA,,San Diego State University
San_Diego_State,2002,4,9,NA,,San Diego State University
San_Diego_State,2001,3,8,NA,,San Diego State University
San_Diego_State,2000,3,8,NA,,San Diego State University
San_Diego_State,1999,5,6,NA,,San Diego State University
San_Diego_State,1998,7,5,NA,,San Diego State University
San_Diego_State,1997,5,7,NA,,San Diego State University
San_Diego_State,1996,8,3,NA,,San Diego State University
San_Diego_State,1995,8,4,NA,,San Diego State University
San_Diego_State,1994,4,7,NA,,San Diego State University
San_Diego_State,1993,6,6,NA,,San Diego State University
San_Diego_State,1992,5,5,1,,San Diego State University
San_Diego_State,1991,8,4,1,,San Diego State University
San_Diego_State,1990,6,5,NA,,San Diego State University
San_Diego_State,1989,6,5,1,,San Diego State University
San_Diego_State,1988,3,8,NA,,San Diego State University
San_Diego_State,1987,5,7,NA,,San Diego State University
San_Diego_State,1986,8,4,NA,,San Diego State University
San_Diego_State,1985,5,6,1,,San Diego State University
San_Diego_State,1984,5,6,1,,San Diego State University
San_Diego_State,1983,2,9,1,,San Diego State University
San_Diego_State,1982,7,5,NA,,San Diego State University
San_Diego_State,1981,6,5,NA,,San Diego State University
San_Diego_State,1980,4,8,NA,,San Diego State University
San_Diego_State,1979,8,3,NA,,San Diego State University
San_Diego_State,1978,4,7,NA,,San Diego State University
San_Diego_State,1977,10,1,NA,,San Diego State University
San_Diego_State,1976,10,1,NA,,San Diego State University
San_Diego_State,1975,8,3,NA,,San Diego State University
San_Diego_State,1974,8,2,1,,San Diego State University
San_Diego_State,1973,9,1,1,,San Diego State University
San_Diego_State,1972,10,1,NA,,San Diego State University
San_Diego_State,1971,6,5,NA,,San Diego State University
San_Diego_State,1970,9,2,NA,,San Diego State University
San_Diego_State,1969,11,0,NA,,San Diego State University
San_Diego_State,1968,9,0,1,(C.Div. play not counted),San Diego State University
San_Diego_State,1967,10,1,NA,(C.Div. play not counted),San Diego State University
San_Diego_State,1966,11,0,NA,(C.Div. play not counted),San Diego State University
San_Diego_State,1965,8,2,NA,(C.Div. play not counted),San Diego State University
San_Diego_State,1964,8,2,NA,(C.Div. play not counted),San Diego State University
San_Diego_State,1963,7,2,NA,(C.Div. play not counted),San Diego State University
San_Diego_State,1962,8,2,NA,(C.Div. play not counted),San Diego State University
San_Diego_State,1961,7,2,1,(C.Div. play not counted),San Diego State University
San_Diego_State,1960,1,6,1,(C.Div. play not counted),San Diego State University
San_Diego_State,1959,1,6,1,(C.Div. play not counted),San Diego State University
San_Diego_State,1958,3,5,NA,(C.Div. play not counted),San Diego State University
San_Diego_State,1957,2,7,NA,(C.Div. play not counted),San Diego State University
San_Diego_State,1956,4,3,2,(C.Div. play not counted),San Diego State University
San_Diego_State,1955,2,8,NA,(C.Div. play not counted),San Diego State University
San_Diego_State,1954,5,4,NA,(C.Div. play not counted),San Diego State University
San_Diego_State,1953,5,3,1,(C.Div. play not counted),San Diego State University
San_Diego_State,1952,4,5,NA,(C.Div. play not counted),San Diego State University
San_Diego_State,1951,10,0,1,(C.Div. play not counted),San Diego State University
San_Diego_State,1950,5,3,1,(C.Div. play not counted),San Diego State University
San_Diego_State,1949,6,3,NA,(C.Div. play not counted),San Diego State University
San_Diego_State,1948,4,7,NA,(C.Div. play not counted),San Diego State University
San_Diego_State,1947,7,3,NA,(C.Div. play not counted),San Diego State University
San_Diego_State,1946,6,4,NA,(C.Div. play not counted),San Diego State University
San_Diego_State,1945,2,5,NA,(C.Div. play not counted),San Diego State University
San_Diego_State,1942,0,6,1,(C.Div. play not counted),San Diego State University
San_Diego_State,1941,6,4,NA,(C.Div. play not counted),San Diego State University
San_Diego_State,1940,5,3,1,(C.Div. play not counted),San Diego State University
San_Diego_State,1939,2,7,NA,(C.Div. play not counted),San Diego State University
San_Diego_State,1938,5,2,1,(C.Div. play not counted),San Diego State University
San_Diego_State,1937,7,1,NA,(C.Div. play not counted),San Diego State University
San_Diego_State,1936,6,1,1,(C.Div. play not counted),San Diego State University
San_Diego_State,1935,3,4,1,(C.Div. play not counted),San Diego State University
San_Diego_State,1934,3,4,1,(C.Div. play not counted),San Diego State University
San_Diego_State,1933,4,4,1,(C.Div. play not counted),San Diego State University
San_Diego_State,1932,3,5,1,(C.Div. play not counted),San Diego State University
San_Diego_State,1931,5,3,1,(C.Div. play not counted),San Diego State University
San_Diego_State,1930,4,4,NA,(C.Div. play not counted),San Diego State University
San_Diego_State,1929,3,5,NA,(C.Div. play not counted),San Diego State University
San_Diego_State,1928,3,3,NA,(C.Div. play not counted),San Diego State University
San_Diego_State,1927,4,3,NA,(C.Div. play not counted),San Diego State University
San_Diego_State,1926,3,4,1,(C.Div. play not counted),San Diego State University
San_Diego_State,1925,5,3,1,(C.Div. play not counted),San Diego State University
San_Diego_State,1924,7,1,2,(C.Div. play not counted),San Diego State University
San_Diego_State,1923,9,2,NA,(C.Div. play not counted),San Diego State University
San_Diego_State,1922,6,4,NA,(C.Div. play not counted),San Diego State University
San_Diego_State,1921,5,6,NA,(C.Div. play not counted),San Diego State University
San_Francisco,1962,3,3,NA,(Insufficient Major Opponents),NA
San_Francisco,1961,4,2,NA,(Insufficient Major Opponents),NA
San_Francisco,1960,1,3,1,(Insufficient Major Opponents),NA
San_Francisco,1951,9,0,NA,,NA
San_Francisco,1950,7,4,NA,,NA
San_Francisco,1949,7,3,NA,,NA
San_Francisco,1948,2,7,NA,,NA
San_Francisco,1947,7,3,NA,,NA
San_Francisco,1946,3,6,NA,,NA
San_Francisco,1943,1,7,NA,,NA
San_Francisco,1942,6,4,NA,,NA
San_Francisco,1941,6,4,NA,,NA
San_Francisco,1940,1,6,1,,NA
San_Francisco,1939,4,3,3,,NA
San_Francisco,1938,5,2,1,,NA
San_Francisco,1937,4,5,1,,NA
San_Francisco,1936,4,4,2,,NA
San_Francisco,1935,5,3,NA,,NA
San_Francisco,1934,3,3,1,,NA
San_Francisco,1933,1,6,1,,NA
San_Francisco,1932,2,6,NA,,NA
San_Francisco,1931,4,4,2,,NA
San_Francisco,1930,6,3,NA,,NA
San_Francisco,1929,4,3,1,,NA
San_Francisco,1928,4,4,NA,,NA
San_Francisco,1927,3,5,1,,NA
San_Francisco,1926,2,3,3,,NA
San_Francisco,1925,2,4,1,,NA
San_Francisco,1924,0,5,NA,,NA
San_Jose_State,2023,7,6,NA,,San Jose State University
San_Jose_State,2022,7,5,NA,,San Jose State University
San_Jose_State,2021,5,7,NA,,San Jose State University
San_Jose_State,2020,7,1,NA,,San Jose State University
San_Jose_State,2019,5,7,NA,,San Jose State University
San_Jose_State,2018,1,11,NA,,San Jose State University
San_Jose_State,2017,2,11,NA,,San Jose State University
San_Jose_State,2016,4,8,NA,,San Jose State University
San_Jose_State,2015,6,7,NA,,San Jose State University
San_Jose_State,2014,3,9,NA,,San Jose State University
San_Jose_State,2013,6,6,NA,,San Jose State University
San_Jose_State,2012,11,2,NA,,San Jose State University
San_Jose_State,2011,5,7,NA,,San Jose State University
San_Jose_State,2010,1,12,NA,,San Jose State University
San_Jose_State,2009,2,10,NA,,San Jose State University
San_Jose_State,2008,6,6,NA,,San Jose State University
San_Jose_State,2007,5,7,NA,,San Jose State University
San_Jose_State,2006,9,4,NA,,San Jose State University
San_Jose_State,2005,3,8,NA,,San Jose State University
San_Jose_State,2004,2,9,NA,,San Jose State University
San_Jose_State,2003,3,8,NA,,San Jose State University
San_Jose_State,2002,6,7,NA,,San Jose State University
San_Jose_State,2001,3,9,NA,,San Jose State University
San_Jose_State,2000,7,5,NA,,San Jose State University
San_Jose_State,1999,3,7,NA,,San Jose State University
San_Jose_State,1998,4,8,NA,,San Jose State University
San_Jose_State,1997,4,7,NA,,San Jose State University
San_Jose_State,1996,3,9,NA,,San Jose State University
San_Jose_State,1995,3,8,NA,,San Jose State University
San_Jose_State,1994,2,9,NA,,San Jose State University
San_Jose_State,1993,2,9,NA,,San Jose State University
San_Jose_State,1992,7,4,NA,,San Jose State University
San_Jose_State,1991,6,4,1,,San Jose State University
San_Jose_State,1990,9,2,1,,San Jose State University
San_Jose_State,1989,6,5,NA,,San Jose State University
San_Jose_State,1988,4,8,NA,,San Jose State University
San_Jose_State,1987,10,2,NA,,San Jose State University
San_Jose_State,1986,10,2,NA,,San Jose State University
San_Jose_State,1985,2,8,1,,San Jose State University
San_Jose_State,1984,7,4,NA,,San Jose State University
San_Jose_State,1983,5,6,NA,,San Jose State University
San_Jose_State,1982,8,3,NA,,San Jose State University
San_Jose_State,1981,9,3,NA,,San Jose State University
San_Jose_State,1980,7,4,NA,,San Jose State University
San_Jose_State,1979,6,4,1,,San Jose State University
San_Jose_State,1978,7,5,NA,,San Jose State University
San_Jose_State,1977,4,7,NA,,San Jose State University
San_Jose_State,1976,7,4,NA,,San Jose State University
San_Jose_State,1975,9,2,NA,,San Jose State University
San_Jose_State,1974,8,3,1,,San Jose State University
San_Jose_State,1973,5,4,2,,San Jose State University
San_Jose_State,1972,4,7,NA,,San Jose State University
San_Jose_State,1971,5,6,1,,San Jose State University
San_Jose_State,1970,2,9,NA,,San Jose State University
San_Jose_State,1969,2,8,NA,,San Jose State University
San_Jose_State,1968,3,7,NA,,San Jose State University
San_Jose_State,1967,2,7,NA,,San Jose State University
San_Jose_State,1966,3,7,NA,,San Jose State University
San_Jose_State,1965,4,6,NA,,San Jose State University
San_Jose_State,1964,4,6,NA,,San Jose State University
San_Jose_State,1963,5,5,NA,,San Jose State University
San_Jose_State,1962,2,8,1,,San Jose State University
San_Jose_State,1961,6,4,NA,,San Jose State University
San_Jose_State,1960,5,4,NA,,San Jose State University
San_Jose_State,1959,4,6,NA,,San Jose State University
San_Jose_State,1958,4,5,NA,,San Jose State University
San_Jose_State,1957,3,7,NA,,San Jose State University
San_Jose_State,1956,2,7,1,,San Jose State University
San_Jose_State,1955,5,3,1,,San Jose State University
San_Jose_State,1954,7,3,NA,,San Jose State University
San_Jose_State,1953,4,4,1,,San Jose State University
San_Jose_State,1952,6,3,NA,,San Jose State University
San_Jose_State,1951,2,7,1,,San Jose State University
San_Jose_State,1950,6,3,1,,San Jose State University
San_Jose_State,1949,9,4,NA,,San Jose State University
San_Jose_State,1948,9,3,NA,,San Jose State University
San_Jose_State,1947,9,3,NA,,San Jose State University
San_Jose_State,1946,9,1,NA,,San Jose State University
San_Jose_State,1942,7,2,NA,,San Jose State University
San_Jose_State,1941,5,3,3,,San Jose State University
San_Jose_State,1940,11,1,NA,,San Jose State University
San_Jose_State,1939,13,0,NA,,San Jose State University
San_Jose_State,1938,11,1,NA,,San Jose State University
San_Jose_State,1937,11,2,1,,San Jose State University
San_Jose_State,1936,5,4,NA,,San Jose State University
San_Jose_State,1935,5,5,1,,San Jose State University
San_Jose_State,1934,3,3,4,,San Jose State University
San_Jose_State,1933,4,4,NA,,San Jose State University
San_Jose_State,1932,7,0,2,,San Jose State University
San_Jose_State,1931,1,7,NA,,San Jose State University
San_Jose_State,1930,2,3,3,,San Jose State University
San_Jose_State,1929,3,3,1,,San Jose State University
San_Jose_State,1928,5,2,1,,San Jose State University
San_Jose_State,1927,4,5,NA,,San Jose State University
San_Jose_State,1926,1,5,1,,San Jose State University
San_Jose_State,1925,2,5,NA,,San Jose State University
San_Jose_State,1924,1,4,NA,,San Jose State University
San_Jose_State,1923,0,6,NA,,San Jose State University
San_Jose_State,1922,2,5,1,,San Jose State University
San_Jose_State,1921,1,4,NA,,San Jose State University
San_Jose_State,1900,2,3,1,,San Jose State University
San_Jose_State,1899,4,2,1,,San Jose State University
San_Jose_State,1898,5,0,1,,San Jose State University
