UNITID,OPEID,INSTNM,CITY,Year,UGDS,MAIN,NUMBRANCH,HIGHDEG,REGION,LOCALE,LOCALE2,CCSIZSET,PCTPELL,AVGFACSAL,PFTFAC,PRGMOFR,BOOKSUPPLY,ROOMBOARD_ON,ROOMBOARD_OFF,OTHEREXPENSE_ON,OTHEREXPENSE_OFF,ADMCON7,MDCOST_ALL,MDEARN_ALL,UGDS_WOMEN,UGDS_MEN,ADM_RATE,SAT_AVG,ACTCMMID,RET_FT4,C150_4,MD_EARN_WNE_P10,TUITIONFEE_IN,TUITIONFEE_OUT,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,OPENADMP
157951,00200200,Western Kentucky University,Bowling Green,2021,12526,1,1,4,5,NA,NA,NA,0.296,7658,0.6954,NA,1000,10708,10708,2115,5195,2,NA,NA,0.6166,0.3834,0.9848,NA,NA,0.728,0.536,NA,10992,27000,0.771,0.0931,0.0513,0.0255,2
159391,00201000,Louisiana State University and Agricultural & Mechanical College,Baton Rouge,2021,26455,1,1,4,5,NA,NA,NA,0.2421,10249,0.8947,NA,1038,13154,15128,7686,7686,5,NA,NA,0.5426,0.4574,0.7086,1247,26,0.8364,0.6899,NA,11958,28635,0.6596,0.156,0.0824,0.0507,2
159647,00200800,Louisiana Tech University,Ruston,2021,7785,1,1,4,5,NA,NA,NA,0.2149,8220,0.6395,NA,900,9210,9573,3870,4644,1,NA,NA,0.4416,0.5584,0.6583,1203,25,0.8104,0.5887,NA,10065,16806,0.7219,0.1093,0.0464,0.0136,2
159993,00202000,University of Louisiana at Monroe,Monroe,2021,5376,1,1,4,5,NA,NA,NA,0.3602,7535,0.7559,NA,1300,9390,9932,4690,5190,1,NA,NA,0.6629,0.3371,0.6989,1108,22,0.6928,0.5353,NA,9058,21158,0.604,0.2411,0.0339,0.0171,2
160658,00203100,University of Louisiana at Lafayette,Lafayette,2021,12612,1,1,4,5,NA,NA,NA,0.3379,8363,0.7553,NA,1300,11784,11784,4290,5190,1,NA,NA,0.5783,0.4217,0.7835,1105,22,0.7476,0.5013,NA,10346,24074,0.6003,0.2399,0.0583,0.0259,2
160755,00202900,Tulane University of Louisiana,New Orleans,2021,8515,1,1,4,5,NA,NA,NA,0.096,12223,0.6577,NA,1200,16778,16778,2440,2440,5,NA,NA,0.6121,0.3879,0.0963,1431,32,0.9389,0.8597,NA,60814,60814,0.6909,0.0618,0.086,0.0504,2
163286,00210300,University of Maryland-College Park,College Park,2021,30368,1,1,4,2,NA,NA,NA,0.1765,14030,0.8038,NA,1250,13348,14590,2522,4202,5,NA,NA,0.492,0.508,0.5203,1426,32,0.9546,0.8765,NA,10955,38636,0.4535,0.1169,0.102,0.2047,2
164155,00210100,United States Naval Academy,Annapolis,2021,4528,1,1,3,0,NA,NA,NA,NA,12817,0.9863,NA,NA,NA,NA,NA,NA,1,NA,NA,0.2867,0.7133,0.0845,1324,29,0.9763,0.9132,NA,NA,NA,0.6023,0.0632,0.1281,0.0824,2
164924,00212800,Boston College,Chestnut Hill,2021,9776,1,1,4,1,NA,NA,NA,0.1299,15909,0.5858,NA,1250,15602,11550,2100,2100,5,NA,NA,0.5298,0.4702,0.1904,1485,34,0.9485,0.9078,NA,61706,61706,0.5844,0.0441,0.1127,0.1081,2
164988,00213000,Boston University,Boston,2021,17501,1,1,4,1,NA,NA,NA,0.1728,15151,0.6957,NA,1000,16840,16840,1950,1950,5,NA,NA,0.5802,0.4198,0.1865,1447,33,0.9386,0.8935,NA,59816,59816,0.3434,0.0402,0.1075,0.1959,2
166027,00215500,Harvard University,Cambridge,2021,7938,1,1,4,1,NA,NA,NA,0.1258,21720,0.8694,NA,900,18941,NA,2600,NA,5,NA,NA,0.5082,0.4918,0.0401,1534,35,0.9643,0.9674,NA,55587,55587,0.3634,0.0888,0.1162,0.2032,2
166124,00214100,College of the Holy Cross,Worcester,2021,3005,1,1,3,1,NA,NA,NA,0.1559,11454,0.898,NA,1000,16080,16080,900,900,5,NA,NA,0.5424,0.4576,0.4287,1346,30,0.9603,0.9255,NA,56540,56540,0.7261,0.0439,0.1048,0.0416,2
166629,00222100,University of Massachusetts-Amherst,Amherst,2021,23947,1,1,4,1,NA,NA,NA,0.2105,12760,0.8043,NA,1000,13595,13595,1400,1400,5,NA,NA,0.5116,0.4884,0.6553,1362,31,0.9054,0.8371,NA,16439,36964,0.6036,0.0478,0.0855,0.1173,2
169248,00224300,Central Michigan University,Mount Pleasant,2021,11323,1,1,4,3,NA,NA,NA,0.3326,10077,0.7681,NA,1000,10920,8000,1250,2400,5,NA,NA,0.6072,0.3928,0.7708,1120,23,0.7713,0.6167,NA,13200,13200,0.7614,0.1013,0.054,0.0123,2
169716,00232300,University of Detroit Mercy,Detroit,2021,2385,1,1,4,3,NA,NA,NA,0.3008,9815,1,NA,1262,10240,10800,2666,8718,5,NA,NA,0.6541,0.3459,0.9324,1172,26,0.8271,0.668,NA,30154,30154,0.5736,0.1237,0.07,0.0717,2
169798,00225900,Eastern Michigan University,Ypsilanti,2021,12344,1,1,4,3,NA,NA,NA,0.3537,9759,0.9853,NA,1000,11704,11350,2206,2972,5,NA,NA,0.6118,0.3882,0.8461,1061,22,0.6949,0.4821,NA,15700,15700,0.5971,0.1729,0.083,0.0322,2
170976,00232500,University of Michigan-Ann Arbor,Ann Arbor,2021,32063,1,1,4,3,NA,NA,NA,0.182,12138,0.8255,NA,1048,12592,12592,2454,2454,2,NA,NA,0.5121,0.4879,0.2015,NA,NA,0.9743,0.9365,NA,16178,53232,0.5323,0.0394,0.0734,0.1709,2
171100,00229000,Michigan State University,East Lansing,2021,38424,1,1,4,3,NA,NA,NA,0.2154,11928,0.8761,NA,1168,10676,10676,3140,3140,5,NA,NA,0.5158,0.4842,0.8325,1220,26,0.9211,0.8207,NA,14750,40562,0.6778,0.0729,0.061,0.0729,2
172699,00233000,Western Michigan University,Kalamazoo,2021,14286,1,1,4,3,NA,NA,NA,0.2715,10234,0.6358,NA,1106,10884,10884,2523,2523,5,NA,NA,0.4976,0.5024,0.8281,1122,24,0.7722,0.5627,NA,13434,16768,0.6889,0.0888,0.0846,0.0225,2
174066,00396900,University of Minnesota-Twin Cities,Minneapolis,2021,30734,1,2,4,4,NA,NA,NA,0.1631,12430,0.8212,NA,1000,10934,10934,2228,2228,5,NA,NA,0.5397,0.4603,0.7323,1370,30,0.9152,0.8421,NA,15254,33818,0.6284,0.0712,0.0518,0.1181,2
176017,00244000,University of Mississippi,University,2021,15994,1,2,4,5,NA,NA,NA,0.2384,9521,0.8439,NA,1200,11142,11142,5570,5570,1,NA,NA,0.5765,0.4235,0.8966,1201,25,0.8828,0.6839,NA,9044,25886,0.7754,0.1182,0.0427,0.0208,2
176080,00242300,Mississippi State University,Mississippi State,2021,18451,1,1,4,5,NA,NA,NA,0.3052,9288,0.8461,NA,1200,10630,10630,5410,5410,1,NA,NA,0.5038,0.4962,0.7612,1228,26,0.8138,0.5973,NA,9220,24900,0.7333,0.1663,0.0368,0.0161,2
176372,00244100,University of Southern Mississippi,Hattiesburg,2021,10597,1,1,4,5,NA,NA,NA,0.4573,8088,0.9902,NA,1400,10950,9612,3726,4884,1,NA,NA,0.6465,0.3535,0.9579,1135,23,0.6996,0.5179,NA,9204,11204,0.6024,0.2869,0.0392,0.0148,2
178396,00251600,University of Missouri-Columbia,Columbia,2021,23092,1,1,4,4,NA,NA,NA,0.2072,10528,0.7421,NA,1032,10796,10120,5350,5350,5,NA,NA,0.5414,0.4586,0.7655,1263,27,0.8841,0.7251,NA,11475,30450,0.788,0.0647,0.0524,0.0282,2
179867,00252000,Washington University in St Louis,Saint Louis,2021,7713,1,1,4,4,NA,NA,NA,0.1431,15747,0.6856,NA,1158,17900,17900,3696,3696,5,NA,NA,0.5283,0.4717,0.13,1524,34,0.9606,0.9312,NA,58866,58866,0.4639,0.0873,0.1107,0.1912,2
180461,00253200,Montana State University,Bozeman,2021,14329,1,1,4,7,NA,NA,NA,0.2027,8598,0.5917,NA,1450,10400,10400,3908,3908,5,NA,NA,0.4633,0.5367,0.73,1176,24,0.7552,0.5452,NA,7528,28264,0.8428,0.0045,0.052,0.0103,2
180489,00253600,The University of Montana,Missoula,2021,7026,1,1,4,7,NA,NA,NA,0.3123,8380,0.671,NA,1100,11054,11054,3450,4150,5,NA,NA,0.5791,0.4209,0.8214,1126,22,0.7543,0.4772,NA,7432,28416,0.7606,0.0094,0.0625,0.0112,2
181002,00254200,Creighton University,Omaha,2021,4455,1,1,4,4,NA,NA,NA,0.0742,10009,0.6528,NA,1200,11700,11700,2800,2800,5,NA,NA,0.5926,0.4074,0.7775,1300,28,0.9073,0.7885,NA,44524,44524,0.7185,0.0215,0.0941,0.0777,2
181464,00256500,University of Nebraska-Lincoln,Lincoln,2021,19448,1,2,4,4,NA,NA,NA,0.2209,11481,0.8457,NA,1100,11920,11920,3424,3424,5,NA,NA,0.4948,0.5052,0.8107,1219,25,0.797,0.6641,NA,9872,27002,0.7599,0.0277,0.0829,0.0364,2
182281,00256900,University of Nevada-Las Vegas,Las Vegas,2021,24835,1,1,4,8,NA,NA,NA,0.3695,10839,0.9863,NA,1240,11512,11430,4926,6596,2,NA,NA,0.5685,0.4315,0.8348,NA,NA,0.774,0.4715,NA,8737,24828,0.2629,0.0883,0.3343,0.1639,2
182290,00256800,University of Nevada-Reno,Reno,2021,16274,1,1,4,8,NA,NA,NA,0.2598,10322,0.9851,NA,1200,12216,12216,4792,4792,1,NA,NA,0.5308,0.4692,0.8816,1153,23,0.7848,0.6268,NA,8588,24680,0.5285,0.0339,0.2368,0.0824,2
182670,00257300,Dartmouth College,Hanover,2021,4533,1,1,4,1,NA,NA,NA,0.1734,16392,0.801,NA,1005,17586,NA,2040,NA,5,NA,NA,0.4935,0.5065,0.0617,1508,34,0.9791,0.9424,NA,60870,60870,0.4972,0.0536,0.0999,0.1416,2
186131,00262700,Princeton University,Princeton,2021,5236,1,1,4,2,NA,NA,NA,0.2162,21673,0.8398,NA,1050,18180,NA,3250,NA,5,NA,NA,0.499,0.501,0.0438,1517,34,0.9642,0.9757,NA,56010,56010,0.385,0.0833,0.1052,0.229,2
186380,00262900,Rutgers University-New Brunswick,New Brunswick,2021,35827,1,3,4,2,NA,NA,NA,0.2853,12750,0.5775,NA,1350,13402,16870,3574,6641,5,NA,NA,0.5,0.5,0.6816,1359,30,0.9363,0.8373,NA,15804,33005,0.3402,0.0658,0.1363,0.3147,2
187985,00266300,University of New Mexico-Main Campus,Albuquerque,2021,15092,1,5,4,6,NA,NA,NA,0.3792,9683,0.7283,NA,1194,10396,10396,4230,4230,5,NA,NA,0.5859,0.4141,0.9727,1135,23,0.6774,0.5358,NA,7905,25243,0.2906,0.029,0.5003,0.0427,2
188030,00265700,New Mexico State University-Main Campus,Las Cruces,2021,10674,1,5,4,6,NA,NA,NA,0.4422,9104,0.7125,NA,1240,11407,9225,4244,4244,5,NA,NA,0.5782,0.4218,0.5726,1040,20,0.7164,0.5041,NA,7301,23767,0.2404,0.0279,0.6362,0.0096,2
188207,03076100,Southwestern College,Santa Fe,2021,NA,1,1,4,6,NA,NA,NA,NA,5361,0.1765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190099,00270100,Colgate University,Hamilton,2021,3153,1,1,4,2,NA,NA,NA,0.1137,12138,0.9353,NA,1070,15524,NA,1600,NA,5,NA,NA,0.5509,0.4491,0.1719,1448,33,0.9281,0.9027,NA,61966,61966,0.6552,0.0438,0.0926,0.0549,2
190150,00270700,Columbia University in the City of New York,New York,2021,8833,1,1,4,2,NA,NA,NA,0.2332,19986,0.4533,NA,1342,15450,20565,2262,5445,5,NA,NA,0.49370000000000003,0.5063,0.0413,1528,35,0.9878,0.9531,NA,63530,63530,0.3289,0.0743,0.1481,0.1854,2
190415,00271100,Cornell University,Ithaca,2021,15451,1,2,4,2,NA,NA,NA,0.1737,15761,0.9206,NA,1000,16396,16396,1876,1876,5,NA,NA,0.539,0.461,0.0869,1510,34,0.9738,0.9414,NA,61015,61015,0.3408,0.0731,0.1479,0.2168,2
191241,00272200,Fordham University,Bronx,2021,9669,1,1,4,2,NA,NA,NA,0.1921,14594,1,NA,1040,21035,12438,2950,2920,5,NA,NA,0.5895,0.4105,0.583,1402,32,0.8812,0.8316,NA,56161,56161,0.5255,0.0512,0.1732,0.1291,2
192703,00275800,Manhattan College,Riverdale,2021,3166,1,1,4,2,NA,NA,NA,0.3015,11402,0.5188,NA,1200,17900,17900,2100,2400,2,NA,NA,0.4308,0.5692,0.7479,NA,NA,0.7635,0.7711,NA,47220,47220,0.4975,0.0606,0.2552,0.0436,2
193900,00278500,New York University,New York,2021,28556,1,1,4,2,NA,NA,NA,0.1838,16088,0.9946,NA,718,19682,19682,2846,2846,5,NA,NA,0.5822,0.4178,0.1296,1507,34,0.937,0.8687,NA,56500,56500,0.2236,0.0836,0.1735,0.195,2
196088,00283700,University at Buffalo,Buffalo,2021,21303,1,1,4,2,NA,NA,NA,0.3172,11018,0.6605,NA,1202,15452,15452,2804,2804,5,NA,NA,0.4576,0.5424,0.7009,1276,28,0.8332,0.7378,NA,10782,28702,0.4643,0.0847,0.0789,0.1646,2
196413,00288200,Syracuse University,Syracuse,2021,14515,1,1,4,2,NA,NA,NA,0.1692,12287,0.691,NA,1582,16895,16895,1828,1828,5,NA,NA,0.5472,0.4528,0.5919,1328,30,0.9048,0.8245,NA,57591,57591,0.5445,0.0691,0.1086,0.0705,2
197036,00289300,United States Military Academy,West  Point,2021,4348,1,1,3,0,NA,NA,NA,NA,10525,1,NA,NA,NA,NA,NA,NA,1,NA,NA,0.2346,0.7654,0.1066,1355,31,0.958,0.8356,NA,NA,NA,0.6198,0.1274,0.1201,0.0839,2
197869,00290600,Appalachian State University,Boone,2021,18486,1,1,4,5,NA,NA,NA,0.2832,8058,0.7725,NA,800,9681,10382,2908,3628,5,NA,NA,0.5675,0.4325,0.8469,1255,27,0.8619,0.7274,NA,7410,23017,0.8095,0.0326,0.0826,0.0175,2
198385,00291800,Davidson College,Davidson,2021,1970,1,1,3,5,NA,NA,NA,0.1488,11790,0.9227,NA,1000,15225,NA,1775,NA,5,NA,NA,0.5279,0.4721,0.178,NA,NA,0.948,0.8961,NA,55200,55200,0.6533,0.0629,0.0878,0.0563,2
198419,00292000,Duke University,Durham,2021,6815,1,1,4,5,NA,NA,NA,0.1313,16996,0.9401,NA,1434,16206,NA,1976,NA,1,NA,NA,0.5162,0.4838,0.0589,1516,34,0.9772,0.9587,NA,60244,60244,0.4001,0.0804,0.1055,0.2148,2
198464,00292300,East Carolina University,Greenville,2021,21231,1,1,4,5,NA,NA,NA,0.3189,8593,0.7681,NA,1546,10450,10450,3922,3922,3,NA,NA,0.5783,0.4217,0.9389,NA,NA,0.8092,0.6578,NA,7297,23574,0.6441,0.1649,0.0894,0.026,2
199120,00297400,University of North Carolina at Chapel Hill,Chapel Hill,2021,19722,1,1,4,5,NA,NA,NA,0.2259,12654,0.7489,NA,1002,11882,11882,2858,2858,5,NA,NA,0.6037,0.3963,0.204,1214,25,0.9652,0.919,NA,9028,36891,0.5552,0.0856,0.0969,0.1265,2
199193,00297200,North Carolina State University at Raleigh,Raleigh,2021,24999,1,1,4,5,NA,NA,NA,0.1919,11053,0.8764,NA,1094,11957,11957,2804,2804,5,NA,NA,0.4942,0.5058,0.4748,1361,30,0.9425,0.8436,NA,9131,29916,0.6837,0.0587,0.0738,0.0837,2
199847,00297800,Wake Forest University,Winston-Salem,2021,5465,1,1,4,5,NA,NA,NA,0.0884,12040,0.7098,NA,1500,16044,16044,2572,2572,5,NA,NA,0.5431,0.4569,0.2518,NA,NA,0.938,0.9025,NA,59770,59770,0.6767,0.0586,0.0842,0.0382,2
200800,00312300,University of Akron Main Campus,Akron,2021,11096,1,2,4,3,NA,NA,NA,0.2946,10122,0.446,NA,1000,10424,12960,2520,3120,2,NA,NA,0.4689,0.5311,0.8492,NA,NA,0.6913,0.6021,NA,11880,11880,0.7268,0.1188,0.0335,0.0384,2
201441,00301800,Bowling Green State University-Main Campus,Bowling Green,2021,12779,1,2,4,3,NA,NA,NA,0.2353,9779,0.7142,NA,690,11974,7794,3238,4644,5,NA,NA,0.5626,0.4374,0.7873,1131,23,0.7825,0.6248,NA,13061,21049,0.7998,0.0732,0.0448,0.012,2
201885,00312500,University of Cincinnati-Main Campus,Cincinnati,2021,27188,1,3,4,3,NA,NA,NA,0.1732,10580,0.5974,NA,1200,12288,12288,2938,4334,5,NA,NA,0.5026,0.4974,0.8483,1267,27,0.8654,0.7298,NA,12598,27932,0.7199,0.071,0.0383,0.0512,2
202480,00312700,University of Dayton,Dayton,2021,8555,1,1,4,3,NA,NA,NA,0.1459,9041,0.6537,NA,1000,14870,14870,1750,1750,5,NA,NA,0.4771,0.5229,0.8063,1246,26,0.8807,0.7979,NA,44890,44890,0.7909,0.0489,0.0698,0.0159,2
203517,00305100,Kent State University at Kent,Kent,2021,20136,1,8,4,3,NA,NA,NA,0.2756,9605,0.5538,NA,1200,12446,8882,4020,5938,5,NA,NA,0.6238,0.3762,0.8731,1117,22,0.8072,0.6766,NA,11934,20810,0.7515,0.0894,0.0415,0.0198,2
204024,00307700,Miami University-Oxford,Oxford,2021,16868,1,3,4,3,NA,NA,NA,0.1166,10459,1,NA,1240,15080,15080,2618,2618,5,NA,NA,0.5118,0.4882,0.886,1280,27,0.8921,0.83,NA,16704,37379,0.7867,0.0324,0.0502,0.0257,2
204796,00309000,Ohio State University-Main Campus,Columbus,2021,45986,1,6,4,3,NA,NA,NA,0.1999,13133,0.6339,NA,1012,13392,11952,2682,2896,5,NA,NA,0.4977,0.5023,0.5718,1345,29,0.9396,0.8799,NA,11936,35019,0.6459,0.0763,0.0519,0.0847,2
204857,00310000,Ohio University-Main Campus,Athens,2021,17899,1,6,4,3,NA,NA,NA,0.2166,9297,0.7556,NA,918,11862,11862,2996,2996,5,NA,NA,0.6033,0.3967,0.8855,1200,25,0.8131,0.6689,NA,12840,22810,0.8059,0.0613,0.0433,0.0166,2
206084,00313100,University of Toledo,Toledo,2021,12016,1,1,4,3,NA,NA,NA,0.2696,9836,0.6963,NA,1240,12908,7838,3869,5087,5,NA,NA,0.5094,0.4906,0.9652,1192,25,0.7457,0.5532,NA,11490,20850,0.6836,0.0989,0.0547,0.0275,2
206622,00314400,Xavier University,Cincinnati,2021,5125,1,1,4,3,NA,NA,NA,0.1353,8860,0.5112,NA,1300,13580,13580,3200,3200,5,NA,NA,0.5655,0.4345,0.8402,1211,25,0.8327,0.7515,NA,42460,42460,0.7479,0.1026,0.0607,0.0295,2
207388,00317000,Oklahoma State University-Main Campus,Stillwater,2021,19841,1,1,4,6,NA,NA,NA,0.2703,9425,0.884,NA,1140,9646,9646,4740,4740,5,NA,NA,0.519,0.481,0.6837,1166,24,0.8319,0.6551,NA,9244,24764,0.6766,0.0436,0.0886,0.0206,2
207500,00318400,University of Oklahoma-Norman Campus,Norman,2021,20800,1,2,4,6,NA,NA,NA,0.2286,10247,0.8649,NA,800,11700,11700,6781,6781,5,NA,NA,0.5124,0.4876,0.8523,1249,26,0.885,0.7575,NA,12012,27816,0.5898,0.0468,0.1253,0.0694,2
207971,00318500,University of Tulsa,Tulsa,2021,2698,1,1,4,6,NA,NA,NA,0.2076,11072,0.7741,NA,1200,12422,11963,6970,6970,5,NA,NA,0.4941,0.5059,0.7524,1231,26,0.8219,0.7341,NA,45673,45673,0.5148,0.0815,0.1049,0.0645,2
209542,00321000,Oregon State University,Corvallis,2021,27038,1,2,4,8,NA,NA,NA,0.2281,10714,0.7156,NA,600,13860,13860,2754,2745,5,NA,NA,0.4788,0.5212,0.8921,1232,25,0.8675,0.6818,NA,12188,31579,0.6311,0.017,0.1195,0.0811,2
209551,00322300,University of Oregon,Eugene,2021,18489,1,1,4,8,NA,NA,NA,0.2452,11521,0.7034,NA,1158,13509,10629,2196,2196,3,NA,NA,0.5561,0.4439,0.9342,NA,NA,0.8718,0.7436,NA,14421,40464,0.6115,0.0246,0.1501,0.0674,2
211291,00323800,Bucknell University,Lewisburg,2021,3714,1,1,4,2,NA,NA,NA,0.1031,11800,0.9634,NA,900,14874,14874,2164,2164,5,NA,NA,0.5277,0.4723,0.345,1387,31,0.9075,0.8795,NA,59802,59802,0.755,0.0404,0.07,0.0482,2
211440,00324200,Carnegie Mellon University,Pittsburgh,2021,6880,1,1,4,2,NA,NA,NA,0.1486,12634,0.9233,NA,1000,16150,14340,1400,1400,5,NA,NA,0.4984,0.5016,0.1354,1520,34,0.9736,0.9277,NA,58924,58924,0.2334,0.0392,0.098,0.3371,2
212106,00325800,Duquesne University,Pittsburgh,2021,5071,1,1,4,2,NA,NA,NA,0.1728,9283,0.4911,NA,1400,14144,14144,2200,2200,5,NA,NA,0.6358,0.3642,0.8426,1235,27,0.8427,0.7833,NA,43526,43526,0.8109,0.0501,0.044,0.0347,2
213385,00328400,Lafayette College,Easton,2021,2719,1,1,3,2,NA,NA,NA,0.111,11981,0.8431,NA,1000,16670,NA,1150,NA,5,NA,NA,0.4877,0.5123,0.4074,1396,32,0.9107,0.8791,NA,57114,57114,0.6844,0.0526,0.0783,0.0416,2
215062,00337800,University of Pennsylvania,Philadelphia,2021,10644,1,1,4,2,NA,NA,NA,0.138,19151,0.7818,NA,1358,17304,14502,2926,2926,5,NA,NA,0.5495,0.4505,0.0587,1523,34,0.9768,0.9622,NA,61710,61710,0.3499,0.0804,0.103,0.2537,2
215293,00337900,University of Pittsburgh-Pittsburgh Campus,Pittsburgh,2021,19961,1,5,4,2,NA,NA,NA,0.1317,10969,0.7524,NA,716,11820,11814,3502,3502,5,NA,NA,0.5567,0.4433,0.6668,1370,31,0.9339,0.8428,NA,20362,35394,0.6408,0.054,0.0637,0.1347,2
216339,00337100,Temple University,Philadelphia,2021,25596,1,1,4,2,NA,NA,NA,0.2982,11898,0.5528,NA,1510,15148,15148,2500,2500,3,NA,NA,0.559,0.441,0.7233,NA,NA,0.8619,0.7531,NA,17378,30602,0.5354,0.1461,0.0861,0.1293,2
216597,00338800,Villanova University,Villanova,2021,7000,1,1,4,2,NA,NA,NA,0.111,11600,0.6512,NA,1100,15386,15386,2300,2300,5,NA,NA,0.5433,0.4567,0.2524,1437,33,0.9563,0.9129,NA,59020,59020,0.705,0.0551,0.0987,0.067,2
216667,00338900,Washington & Jefferson College,Washington,2021,1151,1,1,3,2,NA,NA,NA,0.2936,8081,0.7123,NA,800,13272,13272,900,900,5,NA,NA,0.4891,0.5109,0.8368,1192,26,0.7781,0.7609,NA,50192,50192,0.7585,0.0756,0.053,0.0165,2
217156,00340100,Brown University,Providence,2021,7125,1,1,4,1,NA,NA,NA,0.1375,16186,0.8826,NA,1652,16346,NA,2268,NA,5,NA,NA,0.5119,0.4881,0.0551,1517,34,0.9834,0.9584,NA,62304,62304,0.4128,0.0759,0.1126,0.1818,2
217864,00342300,Citadel Military College of South Carolina,Charleston,2021,2682,1,1,4,5,NA,NA,NA,0.2036,9020,0.6348,NA,8144,7593,19507,2383,8330,2,NA,NA,0.1309,0.8691,0.864,NA,NA,0.8625,0.7311,NA,12570,35826,0.7617,0.0679,0.0753,0.0175,2
217882,00342500,Clemson University,Clemson,2021,21577,1,1,4,5,NA,NA,NA,0.1483,10679,0.8977,NA,1248,12234,12234,5124,5124,5,NA,NA,0.5124,0.4876,0.4922,1339,30,0.9364,0.8547,NA,15558,38550,0.7811,0.0567,0.0722,0.0274,2
218070,00343400,Furman University,Greenville,2021,2299,1,1,4,5,NA,NA,NA,0.1105,9830,0.859,NA,810,13698,13698,2000,2000,5,NA,NA,0.5994,0.4006,0.7135,1375,31,0.9066,0.8189,NA,53372,53372,0.769,0.0696,0.0587,0.0339,2
218663,00344800,University of South Carolina-Columbia,Columbia,2021,26430,1,1,4,5,NA,NA,NA,0.1955,11377,0.7122,NA,1085,10990,11239,4386,4386,5,NA,NA,0.5519,0.4481,0.6156,1286,29,0.8687,0.7817,NA,12688,33928,0.742,0.0873,0.0545,0.0414,2
218724,00345100,Coastal Carolina University,Conway,2021,9384,1,1,4,5,NA,NA,NA,0.3139,8167,1,NA,1126,10032,9216,3882,4336,5,NA,NA,0.551,0.449,0.7914,1118,23,0.723,0.5115,NA,11640,27394,0.6733,0.1669,0.061,0.0095,2
220862,00350900,University of Memphis,Memphis,2021,14591,1,1,4,5,NA,NA,NA,0.4055,8879,0.6863,NA,1600,9354,9354,5419,5419,5,NA,NA,0.6069,0.3931,0.9521,NA,NA,0.7184,0.544,NA,10056,14088,0.4277,0.3834,0.0819,0.0395,2
220978,00351000,Middle Tennessee State University,Murfreesboro,2021,17713,1,1,4,5,NA,NA,NA,0.3438,8809,0.7588,NA,1260,9576,9576,4486,4486,5,NA,NA,0.544,0.456,0.684,1133,23,0.7473,0.5367,NA,9232,28264,0.6536,0.1558,0.0797,0.0392,2
221759,00353000,The University of Tennessee-Knoxville,Knoxville,2021,24957,1,1,4,5,NA,NA,NA,0.24,11638,0.8474,NA,1598,12150,12150,5666,5666,5,NA,NA,0.5402,0.4598,0.7494,1303,28,0.8779,0.7213,NA,13244,31664,0.7897,0.05,0.0551,0.0384,2
221999,00353500,Vanderbilt University,Nashville,2021,7104,1,1,4,5,NA,NA,NA,0.1603,14709,0.8006,NA,1194,18376,NA,3002,NA,5,NA,NA,0.511,0.489,0.0714,1534,35,0.9651,0.9338,NA,56966,56966,0.4139,0.107,0.1067,0.1662,2
223232,00354500,Baylor University,Waco,2021,15102,1,1,4,6,NA,NA,NA,0.1647,10673,0.651,NA,1302,13274,12670,3318,3946,5,NA,NA,0.6018,0.3982,0.5669,1288,29,0.8836,0.8162,NA,50232,50232,0.6073,0.0505,0.1588,0.0877,2
225247,00357100,Hardin-Simmons University,Abilene,2021,1459,1,1,4,6,NA,NA,NA,0.3907,7195,0.5465,NA,1060,9980,9980,3231,3231,5,NA,NA,0.5284,0.4716,0.9459,1068,21,0.6267,0.5158,NA,31686,31686,0.5415,0.1186,0.2413,0.0144,2
225511,00365200,University of Houston,Houston,2021,37553,1,1,4,6,NA,NA,NA,0.3987,12476,0.7851,NA,1367,9962,9404,4049,5046,5,NA,NA,0.5133,0.4867,0.6552,1235,26,0.8514,0.6204,NA,9699,21891,0.1986,0.1082,0.3707,0.2383,2
227216,00359400,University of North Texas,Denton,2021,32590,1,1,4,6,NA,NA,NA,0.3451,10650,0.7238,NA,1000,10158,9640,3332,4726,5,NA,NA,0.5394,0.4606,0.8142,1127,23,0.7908,0.6018,NA,11090,20906,0.4021,0.1457,0.2731,0.0772,2
227757,00360400,Rice University,Houston,2021,4240,1,1,4,6,NA,NA,NA,0.1597,16699,0.8037,NA,1300,14800,14800,2750,2750,5,NA,NA,0.4844,0.5156,0.0948,1534,35,0.9707,0.9234,NA,52895,52895,0.2965,0.0795,0.1557,0.2837,2
228246,00361300,Southern Methodist University,Dallas,2021,6894,1,1,4,6,NA,NA,NA,0.1113,13551,0.6591,NA,800,17438,8700,2600,2600,5,NA,NA,0.4951,0.5049,0.5313,1448,33,0.9058,0.8241,NA,60236,60236,0.6275,0.0482,0.1365,0.0841,2
228459,00361500,Texas State University,San Marcos,2021,33175,1,1,4,6,NA,NA,NA,0.3603,8635,0.7547,NA,760,10930,10260,3450,4120,5,NA,NA,0.5963,0.4037,0.6999,1088,22,0.7698,0.5696,NA,11135,22559,0.4097,0.096,0.415,0.0259,2
